accounting_date,fiscal_year,fiscal_month,calendar_year,calendar_month,calendar_day,company_code,customer_code,customer_district_code,item_code,business_area_code,item_group_code,item_class_code,item_type,bonus_group_code,environment_group_code,technology_group_code,commission_group_code,reporting_classification,light_source,warehouse_code,abc_class_code,abc_class_volume,business_chain_l1_code,business_chain_l1_name,contact_method_code,salesperson_code,order_type_code,market_segment,value_sales,value_cost,value_quantity,value_price_adjustment,currency,item_source_class,invoice_number,line_number,invoice_date,customer_order_number,order_date,dss_update_time
20130315,2013,9,2013,3,15,205,CUST_000566,400,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,MED,Metro Electrical Distributors,NA                            ,SP_000006,NOR,Commercial & Industrial,5.7,2.598,10,0,AUD,,INV_001226,LINE_000014,20130315,ORD_001226,20130314,49:58.7
20130328,2013,9,2013,3,28,205,CUST_000565,400,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,MED,Metro Electrical Distributors,NA                            ,SP_000040,NOR,Commercial & Industrial,0.57,0.2598,1,0,AUD,,INV_001227,LINE_000014,20130328,ORD_001227,20130327,49:58.7
20130416,2013,10,2013,4,16,205,CUST_000567,200,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ELC,ElectraCorp Ltd,NA                            ,SP_000007,NOR,Commercial & Industrial,5.7,2.598,10,0,AUD,,INV_001228,LINE_000014,20130416,ORD_001228,20130415,49:58.7
20130509,2013,11,2013,5,9,205,CUST_000568,300,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,BPS,BrightPower Solutions,NA                            ,SP_000008,NOR,Commercial & Industrial,5.13,2.25,9,0,AUD,,INV_001229,LINE_000014,20130509,ORD_001229,20130509,49:58.7
20130516,2013,11,2013,5,16,205,CUST_000568,300,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,BPS,BrightPower Solutions,NA                            ,SP_000008,NOR,Commercial & Industrial,11.4,5.0,20,0,AUD,,INV_001230,LINE_000014,20130516,ORD_001230,20130516,49:58.7
20130523,2013,11,2013,5,23,205,CUST_000342,400,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5Q0,D,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000040,NOR,Commercial & Industrial,11.4,5.18,20,0,AUD,,INV_000846,LINE_000014,20130523,ORD_000846,20130523,49:58.7
20130213,2013,8,2013,2,13,205,CUST_000442,400,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5Q0,D,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000040,NOR,Commercial & Industrial,5.7,2.524,10,0,AUD,,INV_001231,LINE_000014,20130213,ORD_001231,20130213,49:58.7
20130501,2013,11,2013,5,1,205,CUST_000569,300,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000033,NOR,Commercial & Industrial,20.52,10.0,40,0,AUD,,INV_001232,LINE_000014,20130501,ORD_001232,20130430,49:58.7
20130514,2013,11,2013,5,14,205,CUST_000570,400,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000006,NOR,Commercial & Industrial,5.7,2.5,10,0,AUD,,INV_001233,LINE_000014,20130514,ORD_001233,20130514,49:58.7
20130326,2013,9,2013,3,26,205,CUST_000571,300,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,AEG,Aussie Energy Group,NA                            ,SP_000008,NOR,Commercial & Industrial,5.7,2.598,10,0,AUD,,INV_001234,LINE_000014,20130326,ORD_001234,20130325,49:58.7
20130613,2013,12,2013,6,13,205,CUST_000572,200,ITEM_000059,LMP                           ,LMP04006                      ,LMP04                         ,7,Trade          ,C                             ,78,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000077,NOR,Commercial & Industrial,5.7,2.5,10,0,AUD,,INV_001235,LINE_000014,20130613,ORD_001235,20130612,49:58.7
20130604,2013,12,2013,6,4,205,CUST_000555,200,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000058,CRR,Commercial & Industrial,-0.86,-0.3789,-1,0,AUD,,INV_001236,LINE_000014,20130604,ORD_001236,20130604,49:58.7
20130111,2013,7,2013,1,11,205,CUST_000573,600,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5W0,D,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000056,NOR,Commercial & Industrial,4.3,2.1205,5,0,AUD,,INV_001237,LINE_000014,20130111,ORD_001237,20130103,49:58.7
20130313,2013,9,2013,3,13,205,CUST_000573,600,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5W0,D,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000056,NOR,Commercial & Industrial,6.88,3.3928,8,0,AUD,,INV_001238,LINE_000014,20130313,ORD_001238,20130312,49:58.7
20130430,2013,10,2013,4,30,205,CUST_000573,600,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5W0,D,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000056,NOR,Commercial & Industrial,4.3,1.877,5,0,AUD,,INV_001239,LINE_000014,20130430,ORD_001239,20130429,49:58.7
20130114,2013,7,2013,1,14,205,CUST_000574,200,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000058,NOR,Commercial & Industrial,4.3,2.1205,5,0,AUD,,INV_001240,LINE_000014,20130114,ORD_001240,20130111,49:58.7
20130306,2013,9,2013,3,6,205,CUST_000442,400,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000040,NOR,Commercial & Industrial,3.12,1.1262,3,0,AUD,,INV_001241,LINE_000014,20130306,ORD_001241,20130305,49:58.7
20130531,2013,11,2013,5,31,205,CUST_000575,500,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000003,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001242,LINE_000014,20130531,ORD_001242,20130530,49:58.7
20130529,2013,11,2013,5,29,205,CUST_000576,200,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000007,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001243,LINE_000014,20130529,ORD_001243,20130522,49:58.7
20130522,2013,11,2013,5,22,205,CUST_000577,400,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000020,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001244,LINE_000014,20130522,ORD_001244,20130507,49:58.7
20130527,2013,11,2013,5,27,205,CUST_000578,600,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000032,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001245,LINE_000014,20130527,ORD_001245,20130513,49:58.7
20130404,2013,10,2013,4,4,205,CUST_000394,200,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,MED,Metro Electrical Distributors,NA                            ,SP_000011,NOR,Commercial & Industrial,101.25,59.97,3,0,AUD,,INV_001246,LINE_000014,20130404,ORD_001246,20130403,49:58.7
20130529,2013,11,2013,5,29,205,CUST_000579,210,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000021,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001247,LINE_000014,20130529,ORD_001247,20130524,49:58.7
20130410,2013,10,2013,4,10,205,CUST_000580,500,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000053,NOR,Commercial & Industrial,30.0,13.77,25,0,AUD,,INV_001248,LINE_000014,20130410,ORD_001248,20130410,49:58.7
20130403,2013,10,2013,4,3,205,CUST_000546,210,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000017,NOR,Commercial & Industrial,51.0,27.885,50,0,AUD,,INV_001249,LINE_000014,20130403,ORD_001249,20130402,49:58.7
20130404,2013,10,2013,4,4,205,CUST_000416,210,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,AEG,Aussie Energy Group,NA                            ,SP_000012,NOR,Commercial & Industrial,7.2,3.3462,6,0,AUD,,INV_001250,LINE_000014,20130404,ORD_001250,20130403,49:58.7
20130604,2013,12,2013,6,4,205,CUST_000581,400,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000067,NOR,Commercial & Industrial,30.0,12.44,25,0,AUD,,INV_001251,LINE_000014,20130604,ORD_001251,20130603,49:58.7
20130313,2013,9,2013,3,13,205,CUST_000582,300,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ3       ,ProLighting Specialists,NA                            ,SP_000058,NOR,Commercial & Industrial,10.8,5.577,10,0,AUD,,INV_001252,LINE_000014,20130313,ORD_001252,20130313,49:58.7
20130225,2013,8,2013,2,25,205,CUST_000583,600,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5W0,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000063,NOR,Commercial & Industrial,12.0,5.559,10,0,AUD,,INV_001253,LINE_000014,20130225,ORD_001253,20130206,49:58.7
20130416,2013,10,2013,4,16,205,CUST_000584,300,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5V0,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000004,CRR,Commercial & Industrial,-12.0,-5.223,-10,0,AUD,,INV_001254,LINE_000014,20130416,ORD_001254,20130416,49:58.7
20130311,2013,9,2013,3,11,205,CUST_000402,400,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000040,NOR,Commercial & Industrial,12.0,5.577,10,0,AUD,,INV_001255,LINE_000014,20130311,ORD_001255,20130311,49:58.7
20130108,2013,7,2013,1,8,205,CUST_000459,500,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,5.4,2.754,5,0,AUD,,INV_001256,LINE_000014,20130108,ORD_001256,20130107,49:58.7
20130523,2013,11,2013,5,23,205,CUST_000453,300,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000004,NOR,Commercial & Industrial,11.05,5.272,10,0,AUD,,INV_001257,LINE_000014,20130523,ORD_001257,20130523,49:58.7
20130522,2013,11,2013,5,22,205,CUST_000285,200,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000009,NOR,Commercial & Industrial,5.2,2.1088,4,0,AUD,,INV_001258,LINE_000014,20130522,ORD_001258,20130522,49:58.7
20130507,2013,11,2013,5,7,205,CUST_000585,400,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000006,NOR,Commercial & Industrial,25.0,10.544,20,0,AUD,,INV_001259,LINE_000014,20130507,ORD_001259,20130507,49:58.7
20130404,2013,10,2013,4,4,205,CUST_000585,400,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000006,NOR,Commercial & Industrial,12.5,5.272,10,0,AUD,,INV_001260,LINE_000014,20130404,ORD_001260,20130403,49:58.7
20130626,2013,12,2013,6,26,205,CUST_000585,400,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000006,NOR,Commercial & Industrial,12.5,5.272,10,0,AUD,,INV_001261,LINE_000014,20130626,ORD_001261,20130625,49:58.7
20130107,2013,7,2013,1,7,205,CUST_000542,400,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,NES,NextGen Electrical Solutions,NA                            ,SP_000019,NOR,Commercial & Industrial,3.9,1.5816,3,0,AUD,,INV_001262,LINE_000014,20130107,ORD_001262,20130107,49:58.7
20130411,2013,10,2013,4,11,205,CUST_000235,500,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000046,NOR,Commercial & Industrial,4.0,2.1076,4,0,AUD,,INV_001166,LINE_000014,20130411,ORD_001166,20130411,49:58.7
20130614,2013,12,2013,6,14,205,CUST_000174,300,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,AEG,Aussie Energy Group,NA                            ,SP_000008,NOR,Commercial & Industrial,13.0,5.272,10,0,AUD,,INV_001263,LINE_000014,20130614,ORD_001263,20130613,49:58.7
20130404,2013,10,2013,4,4,205,CUST_000235,500,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000046,NOR,Commercial & Industrial,6.88,2.196,5,0,AUD,,INV_001264,LINE_000014,20130404,ORD_001264,20130404,49:58.7
20130518,2013,11,2013,5,18,205,CUST_000586,710,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,EXP,Commercial & Industrial,55.8,13.095,30,0,AUD,,INV_001265,LINE_000014,20130518,ORD_001265,20130426,49:58.7
20130611,2013,12,2013,6,11,205,CUST_000587,400,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,NES,NextGen Electrical Solutions,NA                            ,SP_000015,NOR,Commercial & Industrial,32.4,8.73,20,0,AUD,,INV_001266,LINE_000014,20130611,ORD_001266,20130611,49:58.7
20130530,2013,11,2013,5,30,205,CUST_000235,500,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000046,NOR,Commercial & Industrial,2.75,0.8784,2,0,AUD,,INV_001267,LINE_000014,20130530,ORD_001267,20130529,49:58.7
20130617,2013,12,2013,6,17,205,CUST_000588,400,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000067,NOR,Commercial & Industrial,16.2,4.365,10,0,AUD,,INV_001268,LINE_000014,20130617,ORD_001268,20130614,49:58.7
20130509,2013,11,2013,5,9,205,CUST_000589,600,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5W0,D,J,ZZ3       ,ProLighting Specialists,NA                            ,SP_000056,NOR,Commercial & Industrial,10.4,3.754,10,0,AUD,,INV_001269,LINE_000014,20130509,ORD_001269,20130509,49:58.7
20130327,2013,9,2013,3,27,205,CUST_000398,200,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000058,CRR,Commercial & Industrial,-9.46,-4.1294,-11,0,AUD,,INV_001270,LINE_000014,20130327,ORD_001270,20130327,49:58.7
20130627,2013,12,2013,6,27,205,CUST_000590,400,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000025,NOR,Commercial & Industrial,3.44,1.5156,4,0,AUD,,INV_001271,LINE_000014,20130627,ORD_001271,20130627,49:58.7
20130306,2013,9,2013,3,6,205,CUST_000591,600,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5W0,D,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000056,NOR,Commercial & Industrial,8.6,4.241,10,0,AUD,,INV_001272,LINE_000014,20130306,ORD_001272,20130305,49:58.7
20130423,2013,10,2013,4,23,205,CUST_000591,600,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5W0,D,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000056,NOR,Commercial & Industrial,8.6,3.754,10,0,AUD,,INV_001273,LINE_000014,20130423,ORD_001273,20130423,49:58.7
20130308,2013,9,2013,3,8,205,CUST_000320,200,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000058,NOR,Commercial & Industrial,1.72,0.7508,2,0,AUD,,INV_001274,LINE_000014,20130308,ORD_001274,20130307,49:58.7
20130408,2013,10,2013,4,8,205,CUST_000320,200,ITEM_000052,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,G,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000058,NOR,Commercial & Industrial,0.86,0.3754,1,0,AUD,,INV_001275,LINE_000014,20130408,ORD_001275,20130405,49:58.7
20130618,2013,12,2013,6,18,205,CUST_000592,200,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000011,NOR,Commercial & Industrial,135.0,77.7596,4,0,AUD,,INV_001276,LINE_000014,20130618,ORD_001276,20130617,49:58.7
20130522,2013,11,2013,5,22,205,CUST_000039,400,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,MED,Metro Electrical Distributors,NA                            ,SP_000006,NOR,Commercial & Industrial,101.25,56.6691,3,0,AUD,,INV_001277,LINE_000014,20130522,ORD_001277,20130522,49:58.7
20130530,2013,11,2013,5,30,205,CUST_000593,200,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000011,NOR,Commercial & Industrial,320.6,188.897,10,0,AUD,,INV_001278,LINE_000014,20130530,ORD_001278,20130529,49:58.7
20130518,2013,11,2013,5,18,205,CUST_000594,400,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000019,NOR,Commercial & Industrial,64.12,39.98,2,0,AUD,,INV_001279,LINE_000014,20130518,ORD_001279,20130509,49:58.7
20130528,2013,11,2013,5,28,205,CUST_000253,300,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000008,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001280,LINE_000014,20130528,ORD_001280,20130520,49:58.7
20130411,2013,10,2013,4,11,205,CUST_000332,600,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5W0,D,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000031,NOR,Commercial & Industrial,116.82,79.96,4,0,AUD,,INV_001281,LINE_000014,20130411,ORD_001281,20130410,49:58.7
20130530,2013,11,2013,5,30,205,CUST_000595,200,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000007,NOR,Commercial & Industrial,64.12,37.7794,2,0,AUD,,INV_001282,LINE_000014,20130530,ORD_001282,20130521,49:58.7
20130611,2013,12,2013,6,11,205,CUST_000459,500,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,6.48,3.0036,6,0,AUD,,INV_001283,LINE_000014,20130611,ORD_001283,20130611,49:58.7
20130313,2013,9,2013,3,13,205,CUST_000596,300,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000033,NOR,Commercial & Industrial,24.0,11.154,20,0,AUD,,INV_001284,LINE_000014,20130313,ORD_001284,20130313,49:58.7
20130314,2013,9,2013,3,14,205,CUST_000235,500,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000046,NOR,Commercial & Industrial,1.86,1.1016,2,0,AUD,,INV_001285,LINE_000014,20130314,ORD_001285,20130314,49:58.7
20130212,2013,8,2013,2,12,205,CUST_000597,500,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,25.92,13.2192,24,0,AUD,,INV_001286,LINE_000014,20130212,ORD_001286,20130212,49:58.7
20130111,2013,7,2013,1,11,205,CUST_000449,500,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,21.6,11.016,20,0,AUD,,INV_001287,LINE_000014,20130111,ORD_001287,20130110,49:58.7
20130506,2013,11,2013,5,6,205,CUST_000449,500,ITEM_000058,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,21.6,11.016,20,0,AUD,,INV_001288,LINE_000014,20130506,ORD_001288,20130506,49:58.7
20130118,2013,7,2013,1,18,205,CUST_000598,300,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ3       ,ProLighting Specialists,NA                            ,SP_000077,NOR,Commercial & Industrial,23.4,10.544,20,0,AUD,,INV_001289,LINE_000014,20130118,ORD_001289,20130117,49:58.7
20130218,2013,8,2013,2,18,205,CUST_000456,400,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5Q0,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000067,CRD,Commercial & Industrial,-13.0,0.0,0,1,AUD,,INV_001290,LINE_000014,20130218,ORD_001290,20130218,49:58.7
20130514,2013,11,2013,5,14,205,CUST_000375,400,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ1       ,Builders Supply Network,NA                            ,SP_000006,NOR,Commercial & Industrial,6.5,2.636,5,0,AUD,,INV_001008,LINE_000014,20130514,ORD_001008,20130514,49:58.7
20130607,2013,12,2013,6,7,205,CUST_000265,300,ITEM_000056,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000033,NOR,Commercial & Industrial,97.0,52.72,100,0,AUD,,INV_001291,LINE_000014,20130607,ORD_001291,20130606,49:58.7
